PanGemGeneID,QueryGeneID
CPAR2_304100,XP_036664596
CPAR2_304110,XP_036664597
CPAR2_304120,XP_036664598
CPAR2_304130,XP_036664599
CPAR2_304140,XP_036664600
CPAR2_304150,XP_036664601
CPAR2_304160,XP_036664602
CPAR2_304170,XP_036664603
CPAR2_304180,XP_036664604
CPAR2_304190,XP_036664605
CPAR2_304200,XP_036664606
CPAR2_304210,XP_036664607
CPAR2_304220,XP_036664608
CPAR2_304230,XP_036664609
CPAR2_304240,XP_036664610
CPAR2_304250,XP_036664611
CPAR2_304260,XP_036664612
CPAR2_304270,XP_036664613
CPAR2_304280,XP_036664614
CPAR2_304290,XP_036664615
CPAR2_304300,XP_036664616
CPAR2_304310,XP_036664617
CPAR2_304320,XP_036664618
CPAR2_304330,XP_036664619
CPAR2_304340,XP_036664620
CPAR2_304350,XP_036664621
CPAR2_304360,XP_036664622
CPAR2_304370,XP_036664623
CPAR2_100020,XP_036663148
CPAR2_100030,XP_036663149
CPAR2_100040,XP_036663150
CPAR2_100050,XP_036663151
CPAR2_100060,XP_036663152
CPAR2_100070,XP_036663153
CPAR2_100080,XP_036663154
CPAR2_100090,XP_036663155
CPAR2_100100,XP_036663156
CPAR2_100110,XP_036663157
CPAR2_100120,XP_036663158
CPAR2_100130,XP_036663159
CPAR2_100140,XP_036663160
CPAR2_100150,XP_036663161
CPAR2_100160,XP_036663162
CPAR2_100170,XP_036663163
CPAR2_100180,XP_036663164
CPAR2_100190,XP_036663165
CPAR2_100200,XP_036663166
CPAR2_100210,XP_036663167
CPAR2_100220,XP_036663168
CPAR2_100230,XP_036663169
CPAR2_100240,XP_036663170
CPAR2_100250,XP_036663171
CPAR2_100260,XP_036663172
CPAR2_100270,XP_036663173
CPAR2_100280,XP_036663174
CPAR2_100290,XP_036663175
CPAR2_100300,XP_036663176
CPAR2_100320,XP_036663177
CPAR2_100330,XP_036663178
CPAR2_100340,XP_036663179
CPAR2_100350,XP_036663180
CPAR2_100360,XP_036663181
CPAR2_100370,XP_036663182
CPAR2_100380,XP_036663183
CPAR2_100390,XP_036663184
CPAR2_100400,XP_036663185
CPAR2_100410,XP_036663186
CPAR2_100420,XP_036663187
CPAR2_100430,XP_036663188
CPAR2_100440,XP_036663189
CPAR2_100450,XP_036663190
CPAR2_100460,XP_036663191
CPAR2_100470,XP_036663192
CPAR2_100480,XP_036663193
CPAR2_100490,XP_036663194
CPAR2_100500,XP_036663195
CPAR2_100510,XP_036663196
CPAR2_100520,XP_036663197
CPAR2_100530,XP_036663198
CPAR2_100540,XP_036663199
CPAR2_100550,XP_036663200
CPAR2_100560,XP_036663201
CPAR2_100565,XP_036663202
CPAR2_100570,XP_036663203
CPAR2_100580,XP_036663204
CPAR2_100590,XP_036663205
CPAR2_100600,XP_036663206
CPAR2_100610,XP_036663207
CPAR2_100620,XP_036663208
CPAR2_100630,XP_036663209
CPAR2_100640,XP_036663210
CPAR2_100650,XP_036663211
CPAR2_100660,XP_036663212
CPAR2_100670,XP_036663213
CPAR2_100680,XP_036663214
CPAR2_100690,XP_036663215
CPAR2_100700,XP_036663216
CPAR2_100710,XP_036663217
CPAR2_100720,XP_036663218
CPAR2_100730,XP_036663219
CPAR2_100740,XP_036663220
CPAR2_100750,XP_036663221
CPAR2_100760,XP_036663222
CPAR2_100770,XP_036663223
CPAR2_100780,XP_036663224
CPAR2_100790,XP_036663225
CPAR2_100800,XP_036663226
CPAR2_100810,XP_036663227
CPAR2_100820,XP_036663228
CPAR2_100830,XP_036663229
CPAR2_100840,XP_036663230
CPAR2_100850,XP_036663231
CPAR2_100870,XP_036663232
CPAR2_100880,XP_036663233
CPAR2_100890,XP_036663234
CPAR2_100900,XP_036663235
CPAR2_100910,XP_036663236
CPAR2_100920,XP_036663237
CPAR2_100930,XP_036663238
CPAR2_100940,XP_036663239
CPAR2_100950,XP_036663240
CPAR2_100960,XP_036663241
CPAR2_100970,XP_036663242
CPAR2_100980,XP_036663243
CPAR2_100990,XP_036663244
CPAR2_101000,XP_036663245
CPAR2_101010,XP_036663246
CPAR2_101020,XP_036663247
CPAR2_101030,XP_036663248
CPAR2_101040,XP_036663249
CPAR2_101050,XP_036663250
CPAR2_101060,XP_036663251
CPAR2_101070,XP_036663252
CPAR2_101080,XP_036663253
CPAR2_101090,XP_036663254
CPAR2_101100,XP_036663255
CPAR2_101110,XP_036663256
CPAR2_101120,XP_036663257
CPAR2_101130,XP_036663258
CPAR2_101140,XP_036663259
CPAR2_101150,XP_036663260
CPAR2_101160,XP_036663261
CPAR2_101170,XP_036663262
CPAR2_101180,XP_036663263
CPAR2_101190,XP_036663264
CPAR2_101200,XP_036663265
CPAR2_101210,XP_036663266
CPAR2_101220,XP_036663267
CPAR2_101230,XP_036663268
CPAR2_101240,XP_036663269
CPAR2_101250,XP_036663270
CPAR2_101260,XP_036663271
CPAR2_101270,XP_036663272
CPAR2_101280,XP_036663273
CPAR2_101290,XP_036663274
CPAR2_101300,XP_036663275
CPAR2_101310,XP_036663276
CPAR2_101320,XP_036663277
CPAR2_101330,XP_036663278
CPAR2_101340,XP_036663279
CPAR2_101350,XP_036663280
CPAR2_101360,XP_036663281
CPAR2_101370,XP_036663282
CPAR2_101380,XP_036663283
CPAR2_101390,XP_036663284
CPAR2_101400,XP_036663285
CPAR2_101410,XP_036663286
CPAR2_101420,XP_036663287
CPAR2_101430,XP_036663288
CPAR2_101440,XP_036663289
CPAR2_101450,XP_036663290
CPAR2_101460,XP_036663291
CPAR2_101470,XP_036663292
CPAR2_101480,XP_036663293
CPAR2_101490,XP_036663294
CPAR2_101500,XP_036663295
CPAR2_101510,XP_036663296
CPAR2_101520,XP_036663297
CPAR2_101530,XP_036663298
CPAR2_101540,XP_036663299
CPAR2_101550,XP_036663300
CPAR2_101560,XP_036663301
CPAR2_101570,XP_036663302
CPAR2_101580,XP_036663303
CPAR2_101590,XP_036663304
CPAR2_101600,XP_036663305
CPAR2_101610,XP_036663306
CPAR2_101620,XP_036663307
CPAR2_101630,XP_036663308
CPAR2_101640,XP_036663309
CPAR2_101650,XP_036663310
CPAR2_101660,XP_036663311
CPAR2_101670,XP_036663312
CPAR2_101680,XP_036663313
CPAR2_101690,XP_036663314
CPAR2_101700,XP_036663315
CPAR2_101710,XP_036663316
CPAR2_101720,XP_036663317
CPAR2_101730,XP_036663318
CPAR2_101740,XP_036663319
CPAR2_101750,XP_036663320
CPAR2_101760,XP_036663321
CPAR2_101770,XP_036663322
CPAR2_101780,XP_036663323
CPAR2_101790,XP_036663324
CPAR2_101800,XP_036663325
CPAR2_101810,XP_036663326
CPAR2_101820,XP_036663327
CPAR2_101830,XP_036663328
CPAR2_101840,XP_036663329
CPAR2_101850,XP_036663330
CPAR2_101860,XP_036663331
CPAR2_101870,XP_036663332
CPAR2_101880,XP_036663333
CPAR2_101890,XP_036663334
CPAR2_101900,XP_036663335
CPAR2_101910,XP_036663336
CPAR2_101920,XP_036663337
CPAR2_101930,XP_036663338
CPAR2_101940,XP_036663339
CPAR2_101950,XP_036663340
CPAR2_101960,XP_036663341
CPAR2_101970,XP_036663342
CPAR2_101980,XP_036663343
CPAR2_101990,XP_036663344
CPAR2_102000,XP_036663345
CPAR2_102010,XP_036663346
CPAR2_102020,XP_036663347
CPAR2_102030,XP_036663348
CPAR2_102040,XP_036663349
CPAR2_102050,XP_036663350
CPAR2_102060,XP_036663351
CPAR2_102070,XP_036663352
CPAR2_102080,XP_036663353
CPAR2_102090,XP_036663354
CPAR2_102100,XP_036663355
CPAR2_102110,XP_036663356
CPAR2_102120,XP_036663357
CPAR2_102130,XP_036663358
CPAR2_102140,XP_036663359
CPAR2_102150,XP_036663360
CPAR2_102160,XP_036663361
CPAR2_102170,XP_036663362
CPAR2_102180,XP_036663363
CPAR2_102190,XP_036663364
CPAR2_102200,XP_036663365
CPAR2_102210,XP_036663366
CPAR2_102220,XP_036663367
CPAR2_102230,XP_036663368
CPAR2_102240,XP_036663369
CPAR2_102250,XP_036663370
CPAR2_102260,XP_036663371
CPAR2_102270,XP_036663372
CPAR2_102280,XP_036663373
CPAR2_102290,XP_036663374
CPAR2_102300,XP_036663375
CPAR2_102310,XP_036663376
CPAR2_102320,XP_036663377
CPAR2_102330,XP_036663378
CPAR2_102340,XP_036663379
CPAR2_102350,XP_036663380
CPAR2_102360,XP_036663381
CPAR2_102370,XP_036663382
CPAR2_102380,XP_036663383
CPAR2_102390,XP_036663384
CPAR2_102400,XP_036663385
CPAR2_102410,XP_036663386
CPAR2_102420,XP_036663387
CPAR2_102430,XP_036663388
CPAR2_102440,XP_036663389
CPAR2_102450,XP_036663390
CPAR2_102460,XP_036663391
CPAR2_102470,XP_036663392
CPAR2_102480,XP_036663393
CPAR2_102490,XP_036663394
CPAR2_102500,XP_036663395
CPAR2_102510,XP_036663396
CPAR2_102520,XP_036663397
CPAR2_102530,XP_036663398
CPAR2_102540,XP_036663399
CPAR2_102550,XP_036663400
CPAR2_102560,XP_036663401
CPAR2_102570,XP_036663402
CPAR2_102580,XP_036663403
CPAR2_102590,XP_036663404
CPAR2_102600,XP_036663405
CPAR2_102610,XP_036663406
CPAR2_102620,XP_036663407
CPAR2_102630,XP_036663408
CPAR2_102640,XP_036663409
CPAR2_102650,XP_036663410
CPAR2_102660,XP_036663411
CPAR2_102670,XP_036663412
CPAR2_102680,XP_036663413
CPAR2_102690,XP_036663414
CPAR2_102700,XP_036663415
CPAR2_102710,XP_036663416
CPAR2_102720,XP_036663417
CPAR2_102730,XP_036663418
CPAR2_102740,XP_036663419
CPAR2_102750,XP_036663420
CPAR2_102760,XP_036663421
CPAR2_102770,XP_036663422
CPAR2_102780,XP_036663423
CPAR2_102790,XP_036663424
CPAR2_102800,XP_036663425
CPAR2_102810,XP_036663426
CPAR2_102820,XP_036663427
CPAR2_102830,XP_036663428
CPAR2_102840,XP_036663429
CPAR2_102850,XP_036663430
CPAR2_102860,XP_036663431
CPAR2_102870,XP_036663432
CPAR2_102880,XP_036663433
CPAR2_102890,XP_036663434
CPAR2_102900,XP_036663435
CPAR2_102910,XP_036663436
CPAR2_102920,XP_036663437
CPAR2_102930,XP_036663438
CPAR2_102940,XP_036663439
CPAR2_102950,XP_036663440
CPAR2_102960,XP_036663441
CPAR2_102970,XP_036663442
CPAR2_102980,XP_036663443
CPAR2_102990,XP_036663444
CPAR2_103000,XP_036663445
CPAR2_103010,XP_036663446
CPAR2_103020,XP_036663447
CPAR2_103030,XP_036663448
CPAR2_103040,XP_036663449
CPAR2_103050,XP_036663450
CPAR2_103060,XP_036663451
CPAR2_103070,XP_036663452
CPAR2_103080,XP_036663453
CPAR2_103090,XP_036663454
CPAR2_103100,XP_036663455
CPAR2_103110,XP_036663456
CPAR2_103120,XP_036663457
CPAR2_103130,XP_036663458
CPAR2_103140,XP_036663459
CPAR2_103150,XP_036663460
CPAR2_103160,XP_036663461
CPAR2_103170,XP_036663462
CPAR2_103180,XP_036663463
CPAR2_103190,XP_036663464
CPAR2_103210,XP_036663465
CPAR2_103220,XP_036663466
CPAR2_103230,XP_036663467
CPAR2_103240,XP_036663468
CPAR2_103250,XP_036663469
CPAR2_103260,XP_036663470
CPAR2_103270,XP_036663471
CPAR2_103280,XP_036663472
CPAR2_103290,XP_036663473
CPAR2_103300,XP_036663474
CPAR2_103310,XP_036663475
CPAR2_103320,XP_036663476
CPAR2_103330,XP_036663477
CPAR2_103340,XP_036663478
CPAR2_103350,XP_036663479
CPAR2_103360,XP_036663480
CPAR2_103370,XP_036663481
CPAR2_103380,XP_036663482
CPAR2_103390,XP_036663483
CPAR2_103400,XP_036663484
CPAR2_103410,XP_036663485
CPAR2_103420,XP_036663486
CPAR2_103430,XP_036663487
CPAR2_103440,XP_036663488
CPAR2_103450,XP_036663489
CPAR2_103460,XP_036663490
CPAR2_103470,XP_036663491
CPAR2_103480,XP_036663492
CPAR2_103490,XP_036663493
CPAR2_103500,XP_036663494
CPAR2_103510,XP_036663495
CPAR2_103520,XP_036663496
CPAR2_103530,XP_036663497
CPAR2_103540,XP_036663498
CPAR2_103550,XP_036663499
CPAR2_103560,XP_036663500
CPAR2_103570,XP_036663501
CPAR2_103580,XP_036663502
CPAR2_103590,XP_036663503
CPAR2_103600,XP_036663504
CPAR2_103610,XP_036663505
CPAR2_103620,XP_036663506
CPAR2_103630,XP_036663507
CPAR2_103640,XP_036663508
CPAR2_103650,XP_036663509
CPAR2_103660,XP_036663510
CPAR2_103670,XP_036663511
CPAR2_103690,XP_036663512
CPAR2_103700,XP_036663513
CPAR2_103710,XP_036663514
CPAR2_103720,XP_036663515
CPAR2_103730,XP_036663516
CPAR2_103740,XP_036663517
CPAR2_103750,XP_036663518
CPAR2_103760,XP_036663519
CPAR2_103770,XP_036663520
CPAR2_103780,XP_036663521
CPAR2_103790,XP_036663522
CPAR2_103800,XP_036663523
CPAR2_103810,XP_036663524
CPAR2_103820,XP_036663525
CPAR2_103830,XP_036663526
CPAR2_103840,XP_036663527
CPAR2_103850,XP_036663528
CPAR2_103860,XP_036663529
CPAR2_103870,XP_036663530
CPAR2_103880,XP_036663531
CPAR2_103890,XP_036663532
CPAR2_103900,XP_036663533
CPAR2_103910,XP_036663534
CPAR2_103920,XP_036663535
CPAR2_103930,XP_036663536
CPAR2_103940,XP_036663537
CPAR2_103950,XP_036663538
CPAR2_103960,XP_036663539
CPAR2_103970,XP_036663540
CPAR2_103980,XP_036663541
CPAR2_103990,XP_036663542
CPAR2_104000,XP_036663543
CPAR2_104010,XP_036663544
CPAR2_104020,XP_036663545
CPAR2_104030,XP_036663546
CPAR2_104040,XP_036663547
CPAR2_104050,XP_036663548
CPAR2_104060,XP_036663549
CPAR2_104070,XP_036663550
CPAR2_104080,XP_036663551
CPAR2_104090,XP_036663552
CPAR2_104100,XP_036663553
CPAR2_104110,XP_036663554
CPAR2_104120,XP_036663555
CPAR2_104130,XP_036663556
CPAR2_104135,XP_036663557
CPAR2_104140,XP_036663558
CPAR2_104150,XP_036663559
CPAR2_104160,XP_036663560
CPAR2_104170,XP_036663561
CPAR2_104180,XP_036663562
CPAR2_104190,XP_036663563
CPAR2_104195,XP_036663564
CPAR2_104200,XP_036663565
CPAR2_104210,XP_036663566
CPAR2_104220,XP_036663567
CPAR2_104230,XP_036663568
CPAR2_104240,XP_036663569
CPAR2_104250,XP_036663570
CPAR2_104260,XP_036663571
CPAR2_104270,XP_036663572
CPAR2_104280,XP_036663573
CPAR2_104290,XP_036663574
CPAR2_104300,XP_036663575
CPAR2_104310,XP_036663576
CPAR2_104320,XP_036663577
CPAR2_104330,XP_036663578
CPAR2_104340,XP_036663579
CPAR2_104350,XP_036663580
CPAR2_104360,XP_036663581
CPAR2_104370,XP_036663582
CPAR2_104380,XP_036663583
CPAR2_104390,XP_036663584
CPAR2_104400,XP_036663585
CPAR2_104410,XP_036663586
CPAR2_104420,XP_036663587
CPAR2_104430,XP_036663588
CPAR2_104440,XP_036663589
CPAR2_104450,XP_036663590
CPAR2_104460,XP_036663591
CPAR2_104470,XP_036663592
CPAR2_104480,XP_036663593
CPAR2_104490,XP_036663594
CPAR2_104500,XP_036663595
CPAR2_104510,XP_036663596
CPAR2_104530,XP_036663597
CPAR2_104540,XP_036663598
CPAR2_104550,XP_036663599
CPAR2_104560,XP_036663600
CPAR2_104570,XP_036663601
CPAR2_104580,XP_036663602
CPAR2_104590,XP_036663603
CPAR2_104600,XP_036663604
CPAR2_104610,XP_036663605
CPAR2_104620,XP_036663606
CPAR2_104630,XP_036663607
CPAR2_104640,XP_036663608
CPAR2_104650,XP_036663609
CPAR2_104660,XP_036663610
CPAR2_104670,XP_036663611
CPAR2_104680,XP_036663612
CPAR2_104690,XP_036663613
CPAR2_104700,XP_036663614
CPAR2_104710,XP_036663615
CPAR2_104720,XP_036663616
CPAR2_104730,XP_036663617
CPAR2_104740,XP_036663618
CPAR2_104750,XP_036663619
CPAR2_104760,XP_036663620
CPAR2_104770,XP_036663621
CPAR2_104780,XP_036663622
CPAR2_104790,XP_036663623
CPAR2_104800,XP_036663624
CPAR2_104810,XP_036663625
CPAR2_104820,XP_036663626
CPAR2_104830,XP_036663627
CPAR2_104840,XP_036663628
CPAR2_104850,XP_036663629
CPAR2_104860,XP_036663630
CPAR2_104870,XP_036663631
CPAR2_104880,XP_036663632
CPAR2_104890,XP_036663633
CPAR2_104900,XP_036663634
CPAR2_104910,XP_036663635
CPAR2_104920,XP_036663636
CPAR2_104930,XP_036663637
CPAR2_104940,XP_036663638
CPAR2_104950,XP_036663639
CPAR2_104960,XP_036663640
CPAR2_104970,XP_036663641
CPAR2_104980,XP_036663642
CPAR2_104990,XP_036663643
CPAR2_105000,XP_036663644
CPAR2_105010,XP_036663645
CPAR2_105020,XP_036663646
CPAR2_105030,XP_036663647
CPAR2_105040,XP_036663648
CPAR2_105050,XP_036663649
CPAR2_105060,XP_036663650
CPAR2_105070,XP_036663651
CPAR2_105080,XP_036663652
CPAR2_105090,XP_036663653
CPAR2_105100,XP_036663654
CPAR2_105110,XP_036663655
CPAR2_105120,XP_036663656
CPAR2_105130,XP_036663657
CPAR2_105140,XP_036663658
CPAR2_105150,XP_036663659
CPAR2_105160,XP_036663660
CPAR2_105170,XP_036663661
CPAR2_105180,XP_036663662
CPAR2_105190,XP_036663663
CPAR2_105200,XP_036663664
CPAR2_105210,XP_036663665
CPAR2_105220,XP_036663666
CPAR2_105230,XP_036663667
CPAR2_105240,XP_036663668
CPAR2_105250,XP_036663669
CPAR2_105260,XP_036663670
CPAR2_105270,XP_036663671
CPAR2_105280,XP_036663672
CPAR2_105290,XP_036663673
CPAR2_105300,XP_036663674
CPAR2_105310,XP_036663675
CPAR2_105320,XP_036663676
CPAR2_105330,XP_036663677
CPAR2_105340,XP_036663678
CPAR2_105350,XP_036663679
CPAR2_105360,XP_036663680
CPAR2_105370,XP_036663681
CPAR2_105380,XP_036663682
CPAR2_105390,XP_036663683
CPAR2_105400,XP_036663684
CPAR2_105410,XP_036663685
CPAR2_105420,XP_036663686
CPAR2_105430,XP_036663687
CPAR2_105440,XP_036663688
CPAR2_105450,XP_036663689
CPAR2_105460,XP_036663690
CPAR2_105470,XP_036663691
CPAR2_105480,XP_036663692
CPAR2_105490,XP_036663693
CPAR2_105500,XP_036663694
CPAR2_105510,XP_036663695
CPAR2_105520,XP_036663696
CPAR2_105530,XP_036663697
CPAR2_105540,XP_036663698
CPAR2_105550,XP_036663699
CPAR2_105560,XP_036663700
CPAR2_105570,XP_036663701
CPAR2_105580,XP_036663702
CPAR2_105590,XP_036663703
CPAR2_105600,XP_036663704
CPAR2_105610,XP_036663705
CPAR2_105620,XP_036663706
CPAR2_105630,XP_036663707
CPAR2_105640,XP_036663708
CPAR2_105650,XP_036663709
CPAR2_105660,XP_036663710
CPAR2_105670,XP_036663711
CPAR2_105680,XP_036663712
CPAR2_105690,XP_036663713
CPAR2_105700,XP_036663714
CPAR2_105710,XP_036663715
CPAR2_105720,XP_036663716
CPAR2_105730,XP_036663717
CPAR2_105740,XP_036663718
CPAR2_105750,XP_036663719
CPAR2_105760,XP_036663720
CPAR2_105770,XP_036663721
CPAR2_105780,XP_036663722
CPAR2_105790,XP_036663723
CPAR2_105800,XP_036663724
CPAR2_105810,XP_036663725
CPAR2_105820,XP_036663726
CPAR2_105830,XP_036663727
CPAR2_105840,XP_036663728
CPAR2_105850,XP_036663729
CPAR2_105860,XP_036663730
CPAR2_105870,XP_036663731
CPAR2_105880,XP_036663732
CPAR2_105890,XP_036663733
CPAR2_105900,XP_036663734
CPAR2_105910,XP_036663735
CPAR2_105920,XP_036663736
CPAR2_105930,XP_036663737
CPAR2_105940,XP_036663738
CPAR2_105950,XP_036663739
CPAR2_105960,XP_036663740
CPAR2_105970,XP_036663741
CPAR2_105980,XP_036663742
CPAR2_105990,XP_036663743
CPAR2_106000,XP_036663744
CPAR2_106010,XP_036663745
CPAR2_106015,XP_036663746
CPAR2_106020,XP_036663747
CPAR2_106030,XP_036663748
CPAR2_106040,XP_036663749
CPAR2_106050,XP_036663750
CPAR2_106060,XP_036663751
CPAR2_106070,XP_036663752
CPAR2_106080,XP_036663753
CPAR2_106090,XP_036663754
CPAR2_106100,XP_036663755
CPAR2_106110,XP_036663756
CPAR2_106120,XP_036663757
CPAR2_106130,XP_036663758
CPAR2_106140,XP_036663759
CPAR2_106150,XP_036663760
CPAR2_106160,XP_036663761
CPAR2_106170,XP_036663762
CPAR2_106180,XP_036663763
CPAR2_106190,XP_036663764
CPAR2_106200,XP_036663765
CPAR2_106210,XP_036663766
CPAR2_106220,XP_036663767
CPAR2_106230,XP_036663768
CPAR2_106240,XP_036663769
CPAR2_106250,XP_036663770
CPAR2_106260,XP_036663771
CPAR2_106270,XP_036663772
CPAR2_106280,XP_036663773
CPAR2_106290,XP_036663774
CPAR2_106300,XP_036663775
CPAR2_106310,XP_036663776
CPAR2_106320,XP_036663777
CPAR2_106330,XP_036663778
CPAR2_106340,XP_036663779
CPAR2_106350,XP_036663780
CPAR2_106360,XP_036663781
CPAR2_106370,XP_036663782
CPAR2_106380,XP_036663783
CPAR2_106390,XP_036663784
CPAR2_106400,XP_036663785
CPAR2_106410,XP_036663786
CPAR2_106420,XP_036663787
CPAR2_106430,XP_036663788
CPAR2_106440,XP_036663789
CPAR2_106450,XP_036663790
CPAR2_106460,XP_036663791
CPAR2_106470,XP_036663792
CPAR2_106480,XP_036663793
CPAR2_106490,XP_036663794
CPAR2_106500,XP_036663795
CPAR2_106510,XP_036663796
CPAR2_106520,XP_036663797
CPAR2_106530,XP_036663798
CPAR2_106540,XP_036663799
CPAR2_106550,XP_036663800
CPAR2_106560,XP_036663801
CPAR2_106570,XP_036663802
CPAR2_106580,XP_036663803
CPAR2_106590,XP_036663804
CPAR2_106600,XP_036663805
CPAR2_106610,XP_036663806
CPAR2_106620,XP_036663807
CPAR2_106630,XP_036663808
CPAR2_106640,XP_036663809
CPAR2_106650,XP_036663810
CPAR2_106660,XP_036663811
CPAR2_106670,XP_036663812
CPAR2_106680,XP_036663813
CPAR2_106690,XP_036663814
CPAR2_106700,XP_036663815
CPAR2_106710,XP_036663816
CPAR2_106720,XP_036663817
CPAR2_106730,XP_036663818
CPAR2_106740,XP_036663819
CPAR2_106750,XP_036663820
CPAR2_106760,XP_036663821
CPAR2_106770,XP_036663822
CPAR2_106780,XP_036663823
CPAR2_106790,XP_036663824
CPAR2_106800,XP_036663825
CPAR2_106810,XP_036663826
CPAR2_106820,XP_036663827
CPAR2_106830,XP_036663828
CPAR2_106840,XP_036663829
CPAR2_106850,XP_036663830
CPAR2_106860,XP_036663831
CPAR2_106870,XP_036663832
CPAR2_106880,XP_036663833
CPAR2_106890,XP_036663834
CPAR2_106900,XP_036663835
CPAR2_106910,XP_036663836
CPAR2_106920,XP_036663837
CPAR2_106930,XP_036663838
CPAR2_106940,XP_036663839
CPAR2_106950,XP_036663840
CPAR2_106960,XP_036663841
CPAR2_106970,XP_036663842
CPAR2_106980,XP_036663843
CPAR2_106990,XP_036663844
CPAR2_107000,XP_036663845
CPAR2_107010,XP_036663846
CPAR2_107020,XP_036663847
CPAR2_107030,XP_036663848
CPAR2_107040,XP_036663849
CPAR2_107050,XP_036663850
CPAR2_107060,XP_036663851
CPAR2_107070,XP_036663852
CPAR2_107080,XP_036663853
CPAR2_107090,XP_036663854
CPAR2_107100,XP_036663855
CPAR2_107110,XP_036663856
CPAR2_107120,XP_036663857
CPAR2_107130,XP_036663858
CPAR2_107140,XP_036663859
CPAR2_107150,XP_036663860
CPAR2_107160,XP_036663861
CPAR2_107170,XP_036663862
CPAR2_107180,XP_036663863
CPAR2_107190,XP_036663864
CPAR2_107200,XP_036663865
CPAR2_107210,XP_036663866
CPAR2_107220,XP_036663867
CPAR2_107230,XP_036663868
CPAR2_107240,XP_036663869
CPAR2_107250,XP_036663870
CPAR2_107260,XP_036663871
CPAR2_107270,XP_036663872
CPAR2_107280,XP_036663873
CPAR2_107290,XP_036663874
CPAR2_107300,XP_036663875
CPAR2_107310,XP_036663876
CPAR2_107320,XP_036663877
CPAR2_107330,XP_036663878
CPAR2_107340,XP_036663879
CPAR2_107350,XP_036663880
CPAR2_107360,XP_036663881
CPAR2_107370,XP_036663882
CPAR2_107380,XP_036663883
CPAR2_107390,XP_036663884
CPAR2_107400,XP_036663885
CPAR2_107410,XP_036663886
CPAR2_107420,XP_036663887
CPAR2_107430,XP_036663888
CPAR2_107440,XP_036663889
CPAR2_107450,XP_036663890
CPAR2_107460,XP_036663891
CPAR2_107470,XP_036663892
CPAR2_107480,XP_036663893
CPAR2_107490,XP_036663894
CPAR2_107500,XP_036663895
CPAR2_107510,XP_036663896
CPAR2_107520,XP_036663897
CPAR2_107530,XP_036663898
CPAR2_107540,XP_036663899
CPAR2_107550,XP_036663900
CPAR2_107560,XP_036663901
CPAR2_107570,XP_036663902
CPAR2_107580,XP_036663903
CPAR2_107590,XP_036663904
CPAR2_107600,XP_036663905
CPAR2_107610,XP_036663906
CPAR2_107620,XP_036663907
CPAR2_107630,XP_036663908
CPAR2_107640,XP_036663909
CPAR2_107650,XP_036663910
CPAR2_107660,XP_036663911
CPAR2_107670,XP_036663912
CPAR2_107680,XP_036663913
CPAR2_107690,XP_036663914
CPAR2_107700,XP_036663915
CPAR2_107710,XP_036663916
CPAR2_107720,XP_036663917
CPAR2_107730,XP_036663918
CPAR2_107740,XP_036663919
CPAR2_107750,XP_036663920
CPAR2_107760,XP_036663921
CPAR2_107770,XP_036663922
CPAR2_107780,XP_036663923
CPAR2_107790,XP_036663924
CPAR2_107800,XP_036663925
CPAR2_107810,XP_036663926
CPAR2_107820,XP_036663927
CPAR2_107830,XP_036663928
CPAR2_107840,XP_036663929
CPAR2_107850,XP_036663930
CPAR2_107860,XP_036663931
CPAR2_107870,XP_036663932
CPAR2_107880,XP_036663933
CPAR2_107890,XP_036663934
CPAR2_107900,XP_036663935
CPAR2_107910,XP_036663936
CPAR2_107920,XP_036663937
CPAR2_107930,XP_036663938
CPAR2_107940,XP_036663939
CPAR2_107950,XP_036663940
CPAR2_107960,XP_036663941
CPAR2_107970,XP_036663942
CPAR2_107980,XP_036663943
CPAR2_107990,XP_036663944
CPAR2_108000,XP_036663945
CPAR2_108010,XP_036663946
CPAR2_108020,XP_036663947
CPAR2_108030,XP_036663948
CPAR2_108040,XP_036663949
CPAR2_108050,XP_036663950
CPAR2_108060,XP_036663951
CPAR2_108070,XP_036663952
CPAR2_108080,XP_036663953
CPAR2_108090,XP_036663954
CPAR2_108100,XP_036663955
CPAR2_108120,XP_036663956
CPAR2_108130,XP_036663957
CPAR2_108140,XP_036663958
CPAR2_108150,XP_036663959
CPAR2_108170,XP_036663960
CPAR2_108180,XP_036663961
CPAR2_108190,XP_036663962
CPAR2_108200,XP_036663963
CPAR2_108210,XP_036663964
CPAR2_108220,XP_036663965
CPAR2_108230,XP_036663966
CPAR2_108240,XP_036663967
CPAR2_108260,XP_036663968
CPAR2_108270,XP_036663969
CPAR2_108280,XP_036663970
CPAR2_108290,XP_036663971
CPAR2_108300,XP_036663972
CPAR2_108310,XP_036663973
CPAR2_108320,XP_036663974
CPAR2_108330,XP_036663975
CPAR2_108340,XP_036663976
CPAR2_108350,XP_036663977
CPAR2_108360,XP_036663978
CPAR2_108370,XP_036663979
CPAR2_108380,XP_036663980
CPAR2_108390,XP_036663981
CPAR2_108400,XP_036663982
CPAR2_108410,XP_036663983
CPAR2_108420,XP_036663984
CPAR2_108430,XP_036663985
CPAR2_108440,XP_036663986
CPAR2_108450,XP_036663987
CPAR2_108460,XP_036663988
CPAR2_108470,XP_036663989
CPAR2_108480,XP_036663990
CPAR2_108490,XP_036663991
CPAR2_108500,XP_036663992
